system:index,plot_id,lng,lat,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,.geo
156,DM 5B,144.6499664,-38.22778793,2528.569088,1016.517272,1598.191541,1339.569752,2191.2345,1841.18977,1663.287201,1779.549159,1998.468778,2062.639504,2022.540965,2122.590124,1288.438884,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6198328,-38.25174175701072],[144.61978478949771,-38.25174712932391],[144.6197406006115,-38.25176281862964],[144.619703750763,-38.25178757606527],[144.61967717319695,-38.251819430946966],[144.6196629834959,-38.251855847633614],[144.61966231117728,-38.25189392736151],[144.61967520977828,-38.25193063898454],[144.61970065258808,-38.25196306025334],[144.6197366143684,-38.25198861042763],[144.61978023255938,-38.25200525570545],[144.61982803514027,-38.25201167111628],[144.61987621700604,-38.25200734599071],[144.61992094285998,-38.251992624610594],[144.6199586525096,-38.25196867880357],[144.6199863442625,-38.25193741466384],[144.62000181386222,-38.25190132082457],[144.6200038299453,-38.251863270360275],[144.61999223205203,-38.251826292088595],[144.6199679433932,-38.25179332947617],[144.6199328973563,-38.251767006339904],[144.619889883605,-38.251749417993295],[144.61984232602197,-38.25174196446207],[144.6198328,-38.25174175701072]]]}"
157,DM 6A,144.6501827,-38.22787732,2533.014286,1017,1838.304615,1403.358462,2222.181319,1854.258901,1669.193407,1767.471209,2046.155604,2147.569231,2202.574505,2281.186154,1426.957143,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6194042,-38.25162100701072],[144.61935618957745,-38.25162637932392],[144.61931200076464,-38.25164206862964],[144.6192751509774,-38.251666826065275],[144.61924857345554,-38.25169868094697],[144.61923438377806,-38.25173509763362],[144.6192337114605,-38.251773177361514],[144.61924661004008,-38.251809888984546],[144.61927205280762,-38.25184231025334],[144.61930801452817,-38.25186786042763],[144.6193516326467,-38.25188450570545],[144.61939943514815,-38.25189092111627],[144.61944761693388,-38.25188659599072],[144.6194923427135,-38.25187187461059],[144.6195300523005,-38.25184792880357],[144.61955774400732,-38.25181666466385],[144.6195732135814,-38.25178057082457],[144.61957522966108,-38.251742520360274],[144.6195636317871,-38.2517055420886],[144.6195393431686,-38.25167257947618],[144.61950429718996,-38.251646256339896],[144.6194612835101,-38.2516286679933],[144.61941372600612,-38.25162121446208],[144.6194042,-38.25162100701072]]]}"
158,DM 6B,144.6502258,-38.22790499,2532.068541,1017,1818.248243,1395.343805,2221.470782,1857.544376,1674.605668,1771.650044,2037.815246,2129.773946,2181.508128,2254.996705,1421.519112,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6194509,-38.25164379701073],[144.61940288956242,-38.25164916932391],[144.61935870073575,-38.251664858629645],[144.61932185093696,-38.25168961606526],[144.61929527340675,-38.25172147094697],[144.61928108372481,-38.251757887633616],[144.6192804114071,-38.25179596736152],[144.6192933099907,-38.251832678984535],[144.61931875276622,-38.25186510025334],[144.61935471449803,-38.251890650427626],[144.61939833263025,-38.25190729570545],[144.6194461351467,-38.25191371111627],[144.6194943169475,-38.251909385990714],[144.61953904274117,-38.25189466461059],[144.61957675233998,-38.25187071880357],[144.6196044440555,-38.251839454663845],[144.6196199136344,-38.25180336082457],[144.61962192971473,-38.25176531036027],[144.61961033183715,-38.25172833208859],[144.61958604321103,-38.251695369476174],[144.61955099722138,-38.2516690463399],[144.61950798352802,-38.25165145799329],[144.61946042600914,-38.25164400446207],[144.6194509,-38.25164379701073]]]}"
159,DM 7A,144.6497694,-38.22792047,2529.836875,1016.834219,1639.59761,1339.732182,2212.070164,1855.049358,1651.549137,1758.082337,1990.785525,2059.039398,2075.762063,2145.205843,1369.894201,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6196415,-38.25183042701072],[144.61959348943913,-38.251835799323906],[144.619549300499,-38.25185148862963],[144.61951245060553,-38.25187624606525],[144.61948587300708,-38.251908100946956],[144.6194716832887,-38.2519445176336],[144.61947101096925,-38.2519825973615],[144.619483909586,-38.25201930898453],[144.61950935242686,-38.25205173025333],[144.61954531425104,-38.25207728042762],[144.61958893249525,-38.25209392570543],[144.61963673513446,-38.25210034111627],[144.619684917059,-38.25209601599071],[144.61972964296754,-38.25208129461058],[144.61976735266316,-38.25205734880356],[144.6197950444498,-38.25202608466383],[144.61981051406843,-38.251989990824555],[144.61981253015395,-38.25195194036026],[144.61980093224656,-38.25191496208858],[144.61977664355805,-38.251881999476154],[144.61974159747842,-38.251855676339886],[144.61969858367462,-38.251838087993285],[144.61965102603358,-38.25183063446207],[144.6196415,-38.25183042701072]]]}"
160,DM 7B,144.6498205,-38.22794431,2529.559498,1016.764874,1609.764874,1332.120317,2203.20097,1846.928603,1643.695461,1750.074703,1982.860732,2046.512561,2070.662627,2129.581534,1352.072719,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6196799,-38.25185576701072],[144.61963188942238,-38.25186113932391],[144.6195877004668,-38.25187682862964],[144.61955085056053,-38.25190158606526],[144.6195242729528,-38.25193344094696],[144.6195100832295,-38.25196985763361],[144.61950941090979,-38.252007937361505],[144.61952230953102,-38.25204464898454],[144.61954775238078,-38.25207707025333],[144.6195837142175,-38.25210262042763],[144.6196273324769,-38.25211926570544],[144.61967513513278,-38.25212568111627],[144.61972331707415,-38.25212135599071],[144.61976804299826,-38.252106634610584],[144.61980575270704,-38.25208268880356],[144.61983344450334,-38.25205142466384],[144.61984891412737,-38.252015330824555],[144.61985093021354,-38.251977280360265],[144.61983933230212,-38.251940302088585],[144.61981504360517,-38.25190733947616],[144.61977999751332,-38.251881016339894],[144.6197369836945,-38.251863427993285],[144.6196894260369,-38.25185597446207],[144.6196799,-38.25185576701072]]]}"
161,DM 8A,144.650028,-38.22805332,2530.5,1017,1848.998679,1424.98635,2199.721268,1834.393659,1647.040511,1774.05284,2090.412814,2225.702334,2276.216865,2366.345663,1412.5,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6192472,-38.25189002701072],[144.61919918939972,-38.251895399323914],[144.61915500042335,-38.25191108862963],[144.61911815049967,-38.25193584606526],[144.61909157287943,-38.25196770094697],[144.61907738314943,-38.25200411763361],[144.6190767108294,-38.252042197361504],[144.61908960945672,-38.252078908984544],[144.61911505231845,-38.252111330253335],[144.61915101417213,-38.25213688042762],[144.61919463245212,-38.252153525705445],[144.6192424351305,-38.252159941116275],[144.61929061709458,-38.25215561599071],[144.6193353430398,-38.25214089461059],[144.61937305276635,-38.25211694880357],[144.6194007445757,-38.25208568466384],[144.619416214207,-38.25204959082457],[144.61941823029417,-38.252011540360265],[144.61940663237726,-38.25197456208859],[144.61938234366886,-38.25194159947617],[144.6193472975605,-38.25191527633989],[144.61930428372142,-38.25189768799329],[144.61925672604136,-38.251890234462074],[144.6192472,-38.25189002701072]]]}"
162,DM 8B,144.6500649,-38.22807853,2530.5,1017,1829.504644,1418.089562,2204.607475,1834.47678,1642.67448,1772.068775,2072.392968,2202.309819,2251.084697,2343.180451,1412.5,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.619287,-38.25189976701072],[144.61923898939332,-38.25190513932392],[144.61919480041104,-38.251920828629636],[144.61915795048242,-38.25194558606526],[144.6191313728586,-38.251977440946966],[144.6191171831267,-38.252013857633614],[144.61911651080658,-38.25205193736151],[144.61912940943563,-38.25208864898453],[144.61915485230077,-38.25212107025333],[144.61919081415925,-38.252146620427624],[144.6192344324451,-38.25216326570545],[144.6192822351299,-38.25216968111628],[144.61933041710046,-38.25216535599071],[144.61937514305163,-38.25215063461058],[144.61941285278326,-38.252126688803564],[144.6194405445963,-38.25209542466384],[144.6194560142297,-38.25205933082456],[144.61945803031713,-38.25202128036027],[144.6194464323987,-38.25198430208859],[144.61942214368702,-38.251951339476165],[144.61938709757393,-38.2519250163399],[144.61934408372912,-38.25190742799329],[144.6192965260427,-38.25189997446207],[144.619287,-38.25189976701072]]]}"
163,DM 9A,144.6496457,-38.22807005,2530.5,1017,1693.626876,1371.356796,2206.925199,1828.523831,1618.692189,1746.667476,2009.337599,2108.028906,2129.748235,2224.970212,1412.5,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6194903,-38.25196403701073],[144.61944228935084,-38.25196940932391],[144.61939810032948,-38.25198509862964],[144.61936125036829,-38.25200985606527],[144.61933467272095,-38.25204171094697],[144.61932048297652,-38.252078127633624],[144.6193198106558,-38.25211620736151],[144.61933270929626,-38.25215291898454],[144.61935815218388,-38.252185340253334],[144.6193941140742,-38.25221089042763],[144.61943773239858,-38.25222753570545],[144.61948553512568,-38.25223395111628],[144.6195337171388,-38.252229625990715],[144.61957844312957,-38.2522149046106],[144.61961615289454,-38.252190958803574],[144.61964384473208,-38.252159694663845],[144.61965931437916,-38.25212360082457],[144.61966133046835,-38.25208555036028],[144.61964973253964,-38.25204857208859],[144.6196254438065,-38.252015609476175],[144.61959039766242,-38.25198928633989],[144.61954738377958,-38.25197169799329],[144.61949982605108,-38.25196424446207],[144.6194903,-38.25196403701073]]]}"
164,DM 9B,144.6496939,-38.2280922,2531.172883,1017.007898,1657.711277,1359.296841,2201.696577,1822.881746,1612.756911,1736.923431,1998.84072,2089.360904,2113.697894,2198.285432,1410.178806,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.619533,-38.25198362701072],[144.6194849893379,-38.25198899932391],[144.6194408003046,-38.25200468862964],[144.6194039503335,-38.25202944606526],[144.619377372679,-38.25206130094696],[144.61936318293073,-38.25209771763362],[144.61936251060985,-38.25213579736151],[144.61937540925376,-38.252172508984536],[144.61940085214826,-38.252204930253335],[144.61943681404824,-38.25223048042763],[144.61948043238442,-38.25224712570545],[144.6195282351244,-38.252253541116275],[144.6195764171505,-38.25224921599071],[144.61962114315332,-38.2522344946106],[144.61965885292847,-38.25221054880356],[144.6196865447735,-38.252179284663846],[144.61970201442472,-38.25214319082457],[144.61970403051447,-38.25210514036027],[144.61969243258264,-38.252068162088584],[144.61966814384294,-38.25203519947616],[144.61963309768942,-38.25200887633989],[144.61959008379498,-38.25199128799329],[144.61954252605366,-38.251983834462074],[144.619533,-38.25198362701072]]]}"
165,DM 10A,144.6498842,-38.2282086,2532.565217,1017.038428,1837.541063,1424.34058,2179.503733,1819.014712,1635.68643,1766.598814,2103.327624,2244.371981,2257.014493,2386.075977,1412.683355,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6192209,-38.25199207701072],[144.6191728893323,-38.251997449323916],[144.61912870029389,-38.252013138629636],[144.61909185031848,-38.25203789606526],[144.6190652726609,-38.252069750946966],[144.61905108291097,-38.252106167633606],[144.61905041058998,-38.252144247361514],[144.61906330923543,-38.25218095898453],[144.61908875213288,-38.25221338025333],[144.61912471403704,-38.25223893042762],[144.6191683323783,-38.25225557570545],[144.61921613512382,-38.25226199111627],[144.61926431715554,-38.25225766599071],[144.61930904316355,-38.252242944610586],[144.61934675294307,-38.25221899880356],[144.6193744447913,-38.252187734663835],[144.61938991444435,-38.252151640824565],[144.61939193053433,-38.25211359036027],[144.61938033260117,-38.25207661208859],[144.61935604385863,-38.252043649476164],[144.61932099770104,-38.252017326339896],[144.61927798380157,-38.25199973799329],[144.61923042605477,-38.25199228446208],[144.6192209,-38.25199207701072]]]}"
166,DM 10B,144.649927,-38.22823277,2534.096154,1017.08267,1809.873563,1417.241158,2181.909151,1816.366269,1629.526525,1763.179487,2081.503537,2217.582891,2217.410477,2356.745137,1411.590628,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6192637,-38.25200961701072],[144.61921568932073,-38.25201498932392],[144.61917150027165,-38.25203067862964],[144.61913465028735,-38.25205543606527],[144.61910807262336,-38.252087290946974],[144.61909388287,-38.25212370763362],[144.61909321054887,-38.25216178736151],[144.61910610919742,-38.25219849898454],[144.619131552101,-38.25223092025333],[144.61916751401387,-38.25225647042763],[144.61921113236562,-38.25227311570545],[144.6192589351227,-38.25227953111628],[144.61930711716604,-38.25227520599071],[144.61935184318486,-38.252260484610595],[144.6193895529735,-38.252236538803565],[144.61941724482838,-38.252205274663844],[144.61943271448519,-38.25216918082457],[144.61943473057565,-38.252131130360276],[144.61942313263967,-38.25209415208859],[144.61939884389128,-38.25206118947617],[144.6193637977252,-38.2520348663399],[144.61932078381537,-38.25201727799329],[144.61927322605706,-38.25200982446207],[144.6192637,-38.25200961701072]]]}"
167,DM 11A,144.6495214,-38.22821642,2547.476076,1017.390255,1745.286216,1405.828139,2171.717735,1804.070676,1614.174276,1753.955224,2042.130817,2172.42691,2115.959833,2300.759219,1408.207199,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6193409,-38.25208276701073],[144.6192928892724,-38.25208813932392],[144.61924870017884,-38.25210382862964],[144.61921185015746,-38.252128586065275],[144.6191852724667,-38.25216044094697],[144.61917108269907,-38.25219685763362],[144.61917041037725,-38.252234937361514],[144.6191833090388,-38.25227164898455],[144.619208751968,-38.25230407025334],[144.61924471391706,-38.25232962042762],[144.61928833231272,-38.252346265705455],[144.6193361351179,-38.25235268111628],[144.61938431720978,-38.25234835599072],[144.61942904327358,-38.2523336346106],[144.61946675310014,-38.25230968880357],[144.61949444498296,-38.25227842466384],[144.61950991465528,-38.25224233082457],[144.6195119307478,-38.25220428036028],[144.61950033280013,-38.252167302088594],[144.61947604402732,-38.25213433947618],[144.619440997826,-38.2521080163399],[144.61939798387283,-38.252090427993295],[144.61935042606666,-38.25208297446208],[144.6193409,-38.25208276701073]]]}"
168,DM 11B,144.6495721,-38.22823512,2551.065737,1017.472776,1708.671979,1396.333333,2169.800133,1797.904161,1606.757415,1745.860336,2021.305002,2144.408588,2075.86255,2265.554228,1407.299469,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6193881,-38.25210047701072],[144.6193400892607,-38.252105849323904],[144.61929590015637,-38.25212153862964],[144.619259050126,-38.25214629606526],[144.6192324724288,-38.25217815094696],[144.6192182826577,-38.252214567633615],[144.6192176103357,-38.25225264736151],[144.61923050900037,-38.25228935898454],[144.6192559519358,-38.25232178025333],[144.6192919138936,-38.252347330427625],[144.61933553229989,-38.25236397570544],[144.6193833351167,-38.25237039111628],[144.61943151722033,-38.252366065990714],[144.61947624329505,-38.25235134461059],[144.61951395313085,-38.252327398803565],[144.61954164502035,-38.25229613466384],[144.6195571146965,-38.25226004082457],[144.61955913078947,-38.25222199036027],[144.619547532839,-38.25218501208859],[144.61952324406025,-38.25215204947616],[144.61948819785036,-38.25212572633989],[144.61944518388674,-38.252108137993275],[144.61939762606897,-38.252100684462064],[144.6193881,-38.25210047701072]]]}"
169,DM 12A,144.6497488,-38.22837144,2575.925121,1017.979578,1843.072683,1432.32982,2151.746816,1811.50549,1637.162055,1769.428195,2138.172596,2289.88318,2241.748353,2432.162275,1422.490997,0,0,0,"{""type"":""Polygon"",""coordinates"":[[[144.6190972,-38.252163467010725],[144.6190491892191,-38.25216883932392],[144.61900500007647,-38.252184528629634],[144.61896815001415,-38.252209286065266],[144.61894157229386,-38.252241140946964],[144.6189273825105,-38.252277557633604],[144.61892671018794,-38.252315637361505],[144.61893960886377,-38.25235234898454],[144.61896505182125,-38.25238477025333],[144.61900101381022,-38.25241032042763],[144.61904463225432,-38.252426965705446],[144.61909243511258,-38.252433381116276],[144.61914061725795,-38.25242905599072],[144.61918534337144,-38.2524143346106],[144.61922305323992,-38.25239038880356],[144.61925074515344,-38.25235912466384],[144.61926621484298,-38.25232303082456],[144.6192682309377,-38.25228498036027],[144.61925663297717,-38.2522480020886],[144.61923234417736,-38.25221503947617],[144.61919729793712,-38.252188716339894],[144.6191542839362,-38.252171127993286],[144.6191067260772,-38.252163674462075],[144.6190972,-38.252163467010725]]]}"
